Отметка времени,Курс,Стать,Оцінка з теорії ймовірностей,Оцінка з англійської,Оцінка з програмування,"1.Коли починаю будь-яку роботу, як правило, сподіваюся на успіх",2.Під час діяльності виявляю активність,3.Маю схильність до виявлення ініціативи,"4.Під час виконання відповідальних завдань намагаюся, якщо це можливо, знайти причини відмовитися від них","5.Часто обираю крайнощі: або надто легкі, або занадто важкі завдання","6.Якщо зустрічаю перешкоди, як правило, не відступаю, а шукаю можливості їх подолання","7.Коли успіхи і невдачі трапляються впереміжку, більше звертаю увагу на успіхи, а невдачами нехтую","8.Продуктивність діяльності переважно залежить від моєї власної цілеспрямованості, працьовитості, а не від зовнішніх причин","9.Коли завдання складні, а часу мало, результат діяльності погіршується",10.Я зазвичай наполегливий у досягненні мети,11.Планую своє майбутнє на достатньо віддалену перспективу ,"12.Якщо ризикую, то скоріше обдумано","13.Не дуже наполегливий у досягненні мети, особливо, якщо відсутній зовнішній контроль","14.Волію ставити перед собою середні або злегка завищені завдання, які реально можу виконати","15.Якщо під час виконання будь-якого завдання мене спіткає невдача, воно стає для мене менш привабливим","16.Коли успіхи і невдачі трапляються впереміжку, більше звертаю уваги на невдачі ",17.Планую своє майбутнє лише на найближчий час ,"18.Я досягаю кращих результатів, коли час виконання обмежений, навіть якщо завдання досить складне",19.Не відмовляюсь від поставленої мети навіть у разі невдачі під час виконання будь-якої роботи ,"20Якщо завдання я обирав сам, тоді у разі невдачі воно ще більше мене приваблює","1.Вивчення цього предмета дає мені можливість дізнатися чимало важливого для себе, проявити свої здібності. [Структура програмних проектів]","1.Вивчення цього предмета дає мені можливість дізнатися чимало важливого для себе, проявити свої здібності. [Технології веб-програмування]","1.Вивчення цього предмета дає мені можливість дізнатися чимало важливого для себе, проявити свої здібності. [Інтелектуальні мережі]","2.Предмет, що вивчається, мені цікавий, і я хочу знати якомога більше. [Структура програмних проектів]","2.Предмет, що вивчається, мені цікавий, і я хочу знати якомога більше. [Технології веб-програмування]","2.Предмет, що вивчається, мені цікавий, і я хочу знати якомога більше. [Інтелектуальні мережі]","3.У вивчені цього предмета мені достатньо тих знань, які я отримую на заняттях. [Структура програмних проектів]","3.У вивчені цього предмета мені достатньо тих знань, які я отримую на заняттях. [Технології веб-програмування]","3.У вивчені цього предмета мені достатньо тих знань, які я отримую на заняттях. [Інтелектуальні мережі]","4.Навчальні завдання з цього предмета мені нецікаві, я їх виконую, тому що цього вимагає викладач. [Структура програмних проектів]","4.Навчальні завдання з цього предмета мені нецікаві, я їх виконую, тому що цього вимагає викладач. [Технології веб-програмування]","4.Навчальні завдання з цього предмета мені нецікаві, я їх виконую, тому що цього вимагає викладач. [Інтелектуальні мережі]","5.Труднощі, що виникають при вивченні предмета, роблять його для мене ще більш захопливим. [Структура програмних проектів]","5.Труднощі, що виникають при вивченні предмета, роблять його для мене ще більш захопливим. [Технології веб-програмування]","5.Труднощі, що виникають при вивченні предмета, роблять його для мене ще більш захопливим. [Інтелектуальні мережі]",6.При вивченні предмета крім підручників і рекомендованої літератури я самостійно читаю додаткову літературу [Структура програмних проектів],6.При вивченні предмета крім підручників і рекомендованої літератури я самостійно читаю додаткову літературу [Технології веб-програмування],6.При вивченні предмета крім підручників і рекомендованої літератури я самостійно читаю додаткову літературу [Інтелектуальні мережі],"7.Вважаю, що важкі теоретичні питання з цього предмета можна було б не вивчати. [Структура програмних проектів]","7.Вважаю, що важкі теоретичні питання з цього предмета можна було б не вивчати. [Технології веб-програмування]","7.Вважаю, що важкі теоретичні питання з цього предмета можна було б не вивчати. [Інтелектуальні мережі]","8.Якщо щось не виходить з цього предмета, прагну розібратися і дійти до суті. [Структура програмних проектів]","8.Якщо щось не виходить з цього предмета, прагну розібратися і дійти до суті. [Технології веб-програмування]","8.Якщо щось не виходить з цього предмета, прагну розібратися і дійти до суті. [Інтелектуальні мережі]","9.На заняттях з цього предмета у мене часто буває такий стан, коли «зовсім не хочеться вчитися». [Структура програмних проектів]","9.На заняттях з цього предмета у мене часто буває такий стан, коли «зовсім не хочеться вчитися». [Технології веб-програмування]","9.На заняттях з цього предмета у мене часто буває такий стан, коли «зовсім не хочеться вчитися». [Інтелектуальні мережі]",10.Активно працюю і виконую завдання лише під контролем викладача. [Структура програмних проектів],10.Активно працюю і виконую завдання лише під контролем викладача. [Технології веб-програмування],10.Активно працюю і виконую завдання лише під контролем викладача. [Інтелектуальні мережі],"11.Матеріал, що вивчається з цього предмета, з цікавістю обговорюю у вільний час (на перерві, вдома) зі своїми одногрупниками (друзями). [Структура програмних проектів]","11.Матеріал, що вивчається з цього предмета, з цікавістю обговорюю у вільний час (на перерві, вдома) зі своїми одногрупниками (друзями). [Технології веб-програмування]","11.Матеріал, що вивчається з цього предмета, з цікавістю обговорюю у вільний час (на перерві, вдома) зі своїми одногрупниками (друзями). [Інтелектуальні мережі]","12.Прагну самостійно виконувати завдання з цього предмета, не люблю, коли мені підказують і допомагають. [Структура програмних проектів]","12.Прагну самостійно виконувати завдання з цього предмета, не люблю, коли мені підказують і допомагають. [Технології веб-програмування]","12.Прагну самостійно виконувати завдання з цього предмета, не люблю, коли мені підказують і допомагають. [Інтелектуальні мережі]",13.Прагну списати у товаришів або прошу когось виконати завдання за мене. [Структура програмних проектів],13.Прагну списати у товаришів або прошу когось виконати завдання за мене. [Технології веб-програмування],13.Прагну списати у товаришів або прошу когось виконати завдання за мене. [Інтелектуальні мережі],"14.Вважаю, що всі знання з цього предмета – цінні і потрібно знати якомога більше. [Структура програмних проектів]","14.Вважаю, що всі знання з цього предмета – цінні і потрібно знати якомога більше. [Технології веб-програмування]","14.Вважаю, що всі знання з цього предмета – цінні і потрібно знати якомога більше. [Інтелектуальні мережі]",15.Оцінка з цього предмета для мене важливіша за знання. [Структура програмних проектів],15.Оцінка з цього предмета для мене важливіша за знання. [Технології веб-програмування],15.Оцінка з цього предмета для мене важливіша за знання. [Інтелектуальні мережі],"16.Якщо я погано підготовлений до пари, то я не засмучуюсь і не переживаю. [Структура програмних проектів]","16.Якщо я погано підготовлений до пари, то я не засмучуюсь і не переживаю. [Технології веб-програмування]","16.Якщо я погано підготовлений до пари, то я не засмучуюсь і не переживаю. [Інтелектуальні мережі]",17.Мої інтереси і захоплення у вільний час пов’язані з цим предметом. [Структура програмних проектів],17.Мої інтереси і захоплення у вільний час пов’язані з цим предметом. [Технології веб-програмування],17.Мої інтереси і захоплення у вільний час пов’язані з цим предметом. [Інтелектуальні мережі],"18.Цей предмет дається мені важко, доводиться змушувати себе виконувати учбові завдання. [Структура програмних проектів]","18.Цей предмет дається мені важко, доводиться змушувати себе виконувати учбові завдання. [Технології веб-програмування]","18.Цей предмет дається мені важко, доводиться змушувати себе виконувати учбові завдання. [Інтелектуальні мережі]","19.Якщо через хворобу ( або з інших причин) я пропускаю пари з цього предмета, то мене це засмучує. [Структура програмних проектів]","19.Якщо через хворобу ( або з інших причин) я пропускаю пари з цього предмета, то мене це засмучує. [Технології веб-програмування]","19.Якщо через хворобу ( або з інших причин) я пропускаю пари з цього предмета, то мене це засмучує. [Інтелектуальні мережі]","20.Якби це було можливо, то я виключив цей предмет із розкладу(навчального плану). [Структура програмних проектів]","20.Якби це було можливо, то я виключив цей предмет із розкладу(навчального плану). [Технології веб-програмування]","20.Якби це було можливо, то я виключив цей предмет із розкладу(навчального плану). [Інтелектуальні мережі]",1.Тому що мені подобається обрана професія,2.Щоб забезпечити успішність майбутньої професійної діяльності,3.Бо хочу стати фахівцем;,4.Щоб відповісти на актуальні запитання зі сфери майбутньої професійної діяльності,"5.Бо хочу повністю використовувати свої задатки, здібності та схильності до вибраної професії",6.Щоб не відставати від друзів;,"7.Щоб працювати, треба мати глибокі та всебічні знання;",8.Тому що хочу бути серед кращих студентів;,"9. Тому що хочу, щоб наша навчальна група стала кращою в інституті;",10.Щоб спілкуватися з цікавими людьми;,11.Тому що отримані знання дають мені змогу досягти всього необхідного;,"12.Бо необхідно закінчити університет, щоб знайомі не перестали вважати мене здібною, перспективною людиною;",13. Щоб уникнути осуду та покарання за погане навчання;,"14.Бо хочу, щоб мене поважали в навчальній групі;","15.Бо не хочу відставати від однокурсників, не бажаю опинитися серед відстаючих;",16.Тому що від успіхів у навчанні залежить рівень моїх статків у майбутньому;,"17.Щоб успішно вчитися, складати іспити на «добре» та «відмінно»;",18.Бо просто подобається вчитися;,"19.Бо, потрапивши в інститут, вимушений(а) вчитися, щоб закінчити його;",20.Щоб бути постійно готовим до чергових занять;,"21.Щоб успішно продовжити навчання на подальших курсах, знайти відповіді на конкретні навчальні запитання;",22.Щоб набути глибоких і міцних знань;,23.Тому що в майбутньому думаю зайнятися науковою діяльністю за фахом;,24.Будь-які знання знадобляться в майбутній професії;,25.Тому що хочу принести більше користі суспільству;,26.Щоб стати висококваліфікованим спеціалістом;,"27.Щоб дізнаватися нове, займатися творчою діяльністю;","28.Щоб дати відповіді на проблеми розвитку суспільства, життєдіяльності людей;",29.Щоб бути «на хорошому рахунку» у викладачів;,30.Щоб досягти схвалення батьків та оточуючих;,"31.Заради виконання обов’язку перед батьками, школою;",32.Тому що знання додають мені впевненості в собі;,33.Тому що від успіхів у навчанні залежить моє майбутнє службове становище;,"34.Бо хочу отримати диплом із гарними оцінками, щоб мати перевагу над іншими."
28.01.2020 20:07:51,4,ж,85,93,87,так,так,ні,так,так,ні,ні,так,ні,ні,ні,так,так,так,ні,так,ні,так,ні,так,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Вірно,"• Напевно, вірно – (+)",• Вірно,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",• Вірно,• Вірно,• Вірно,• Вірно,• Вірно,• Вірно,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Вірно,• Вірно,• Вірно,• Вірно,• Вірно,• Вірно,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",• Вірно,• Вірно,• Вірно,• Вірно,• Вірно,• Вірно,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Вірно,• Вірно,• Вірно,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,5,5,5,5,5,4,5,5,5,5,5,4,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
28.01.2020 20:12:32,4,ж,85,93,87,так,так,ні,так,так,ні,ні,так,ні,ні,ні,так,так,так,ні,так,ні,так,ні,так,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Вірно,"• Напевно, вірно – (+)",• Вірно,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",• Вірно,• Вірно,• Вірно,• Вірно,• Вірно,• Вірно,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Вірно,• Вірно,• Вірно,• Вірно,• Вірно,• Вірно,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",• Вірно,• Вірно,• Вірно,• Вірно,• Вірно,• Вірно,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Вірно,• Вірно,• Вірно,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,5,5,5,5,5,4,5,5,5,5,5,4,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
28.01.2020 20:31:49,4,ж,87,96,92,так,так,ні,так,ні,так,ні,так,так,так,ні,так,ні,так,так,ні,так,ні,ні,так,• Вірно,• Вірно,"• Напевно, вірно – (+)","• Напевно, невірно – (-);",• Вірно,• Невірно – (- -).,"• Напевно, вірно – (+)",• Невірно – (- -).,• Вірно,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)",• Невірно – (- -).,• Вірно,• Невірно – (- -).,"• Напевно, вірно – (+)",• Вірно,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Вірно,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)",• Невірно – (- -).,• Вірно,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Невірно – (- -).,"• Напевно, вірно – (+)",• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",4,4,4,5,5,5,2,3,3,5,2,2,2,2,4,5,1,3,2,2,2,5,1,5,5,5,5,5,1,1,1,5,1,1
28.01.2020 20:42:38,4,ч,61,71,66,так,так,ні,так,так,так,так,так,так,так,ні,ні,так,так,ні,ні,так,ні,так,ні,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Вірно,"• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",3,4,4,5,5,3,4,3,4,4,4,3,3,3,2,2,2,3,3,3,3,4,3,4,3,4,4,2,2,2,2,3,2,2
28.01.2020 20:55:56,4,ч,81,73,85,так,так,так,ні,так,так,так,ні,так,так,так,так,ні,так,ні,ні,ні,ні,так,ні,• Вірно,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",• Невірно – (- -).,"• Напевно, вірно – (+)","• Напевно, невірно – (-);",• Вірно,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);",• Невірно – (- -).,• Невірно – (- -).,• Вірно,"• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",4,5,5,5,5,2,5,3,3,5,5,2,1,2,2,3,2,3,3,3,3,4,3,5,3,5,3,3,3,2,2,2,3,2
28.01.2020 21:06:29,4,ж,71,85,71,так,ні,ні,так,так,так,ні,ні,так,так,ні,ні,так,так,так,так,так,ні,так,ні,"• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Вірно,• Вірно,"• Напевно, невірно – (-);",• Вірно,"• Напевно, невірно – (-);",• Невірно – (- -).,"• Напевно, невірно – (-);",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, невірно – (-);",• Вірно,• Вірно,• Вірно,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",4,4,4,3,4,1,4,2,3,4,,2,1,2,2,3,3,3,3,3,4,4,3,5,,4,4,4,3,1,1,2,2,1
28.01.2020 21:14:58,4,ч,61,66,61,так,так,так,ні,так,так,так,так,так,так,ні,ні,так,ні,ні,ні,так,ні,так,ні,"• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, невірно – (-);",• Невірно – (- -).,"• Напевно, вірно – (+)","• Напевно, невірно – (-);",• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);",• Невірно – (- -).,"• Напевно, невірно – (-);",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Невірно – (- -).,"• Напевно, невірно – (-);",• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Вірно,• Вірно,• Вірно,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)",• Вірно,• Вірно,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",3,4,4,4,5,1,4,1,3,4,4,1,1,1,1,2,2,2,3,3,3,4,3,4,3,4,5,3,2,1,1,2,2,1
28.01.2020 21:21:52,4,ж,91,97,95,так,так,так,ні,так,так,так,так,ні,так,так,так,ні,ні,ні,ні,ні,так,так,ні,• Вірно,• Вірно,• Вірно,"• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Вірно,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);",• Невірно – (- -).,• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",• Вірно,"• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Вірно,• Вірно,• Вірно,"• Напевно, невірно – (-);",• Невірно – (- -).,• Невірно – (- -).,"• Напевно, невірно – (-);",• Невірно – (- -).,• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, вірно – (+)",• Вірно,• Вірно,• Вірно,• Вірно,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Вірно,• Вірно,• Вірно,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Вірно,• Вірно,• Вірно,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,5,5,5,4,5,4,5,5,5,,4,4,3,4,5,4,5,5,3,4,4,5,4,4,4,5,4,3,4,4,3,4,4,3
28.01.2020 21:30:17,4,ч,81,71,87,так,так,ні,так,так,так,так,ні,так,так,так,так,ні,ні,ні,ні,ні,ні,так,так,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",• Вірно,"• Напевно, вірно – (+)",• Вірно,"• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);",• Невірно – (- -).,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",• Вірно,• Вірно,• Вірно,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",4,4,5,4,4,2,3,3,3,4,3,3,2,2,2,3,3,3,4,3,4,4,3,4,3,5,4,3,3,3,2,3,2,2
28.01.2020 21:39:05,4,ч,91,95,98,так,так,так,ні,ні,так,так,так,ні,так,так,так,ні,ні,ні,ні,ні,так,так,так,• Вірно,• Вірно,• Вірно,• Вірно,"• Напевно, вірно – (+)",• Вірно,"• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)",• Вірно,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Вірно,• Вірно,• Вірно,"• Напевно, невірно – (-);",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, вірно – (+)",• Вірно,• Вірно,• Вірно,• Невірно – (- -).,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, вірно – (+)","• Напевно, вірно – (+)",• Вірно,"• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,"• Напевно, вірно – (+)","• Напевно, невірно – (-);","• Напевно, вірно – (+)",• Невірно – (- -).,• Невірно – (- -).,• Невірно – (- -).,• Вірно,• Вірно,• Вірно,"• Напевно, невірно – (-);","• Напевно, невірно – (-);","• Напевно, невірно – (-);",5,5,5,4,5,4,5,5,5,5,5,3,3,4,4,4,4,4,3,4,4,5,3,4,3,5,5,4,4,3,2,3,3,4
